Date,y
2/6/2019,102300
2/6/2019,121000
2/6/2019,109450
2/6/2019,190300
2/6/2019,37950
2/6/2019,46750
2/6/2019,228250
2/6/2019,206250
2/6/2019,101750
2/6/2019,28600
2/6/2019,22000
2/6/2019,116600
2/6/2019,144100
2/6/2019,138600
2/6/2019,207350
2/6/2019,110550
2/6/2019,37400
2/6/2019,9900
2/6/2019,34100
2/6/2019,140800
2/6/2019,90750
2/6/2019,129250
2/6/2019,29700
2/7/2019,8800
2/7/2019,17600
2/7/2019,72600
2/7/2019,33000
2/7/2019,24200
2/7/2019,44000
2/7/2019,45650
2/7/2019,44000
2/7/2019,172150
2/7/2019,63250
2/7/2019,36850
2/7/2019,215600
2/7/2019,54670
2/7/2019,137500
2/7/2019,52800
2/7/2019,19800
2/7/2019,8800
2/7/2019,105050
2/7/2019,72600
2/7/2019,94600
2/7/2019,195250
2/7/2019,36850
2/7/2019,12100
2/7/2019,66550
2/7/2019,128700
2/7/2019,37400
2/7/2019,85250
2/7/2019,19250
2/7/2019,216700
2/7/2019,139150
2/7/2019,164450
2/7/2019,89650
2/7/2019,251460
2/7/2019,23650
2/7/2019,135300
2/7/2019,63800
2/7/2019,751850
2/7/2019,44000
2/7/2019,42900
2/7/2019,86900
2/7/2019,37950
2/7/2019,41800
2/7/2019,110000
2/7/2019,36850
2/7/2019,291500
2/7/2019,132550
2/7/2019,89100
2/7/2019,11000
2/7/2019,122100
2/7/2019,105050
2/7/2019,45100
2/7/2019,117700
2/7/2019,127600
2/7/2019,122650
2/7/2019,146300
2/7/2019,34100
2/7/2019,143000
2/7/2019,162250
2/7/2019,119350
2/7/2019,23100
2/7/2019,90750
2/7/2019,74250
2/7/2019,167200
2/7/2019,85800
2/7/2019,206800
2/7/2019,105050
2/7/2019,56650
2/7/2019,248600
2/7/2019,221650
2/7/2019,123200
2/7/2019,12100
2/7/2019,37400
2/8/2019,59400
2/8/2019,151800
2/8/2019,139150
2/8/2019,62700
2/8/2019,116050
2/8/2019,109450
2/8/2019,107800
2/8/2019,23650
2/8/2019,134200
2/8/2019,123750
2/8/2019,47850
2/8/2019,39600
2/8/2019,45650
2/8/2019,29150
2/8/2019,20900
2/8/2019,78100
2/8/2019,62150
2/8/2019,147950
2/8/2019,40150
2/8/2019,48950
2/8/2019,11000
2/8/2019,53900
2/8/2019,59400
2/8/2019,66000
2/8/2019,67650
2/8/2019,72600
2/8/2019,40150
2/8/2019,23760
2/8/2019,101200
2/8/2019,79750
2/8/2019,101750
2/8/2019,63250
2/8/2019,63800
2/8/2019,22000
2/8/2019,29700
2/8/2019,8800
2/8/2019,33000
2/8/2019,129800
2/8/2019,129800
2/8/2019,160600
2/8/2019,146850
2/8/2019,81400
2/8/2019,25300
2/8/2019,113300
2/8/2019,66550
2/8/2019,12100
2/8/2019,34100
2/8/2019,27500
2/8/2019,132550
2/9/2019,103290
2/9/2019,221650
2/9/2019,61600
2/9/2019,59400
2/9/2019,209550
2/9/2019,102300
2/9/2019,8800
2/9/2019,94600
2/9/2019,46200
2/9/2019,101750
2/9/2019,395450
2/9/2019,176000
2/9/2019,50600
2/9/2019,101750
2/9/2019,98450
2/9/2019,59950
2/9/2019,61050
2/9/2019,116820
2/9/2019,30690
2/9/2019,75900
2/9/2019,79750
2/9/2019,169950
2/9/2019,148500
2/9/2019,63800
2/9/2019,45650
2/9/2019,248600
2/9/2019,65450
2/9/2019,82500
2/9/2019,101750
2/9/2019,107800
2/9/2019,158400
2/9/2019,152350
2/9/2019,128150
2/9/2019,44000
2/9/2019,70950
2/9/2019,27500
2/9/2019,99550
2/9/2019,32890
2/9/2019,69300
2/9/2019,33550
2/9/2019,34100
2/9/2019,57750
2/9/2019,92400
2/9/2019,45100
2/9/2019,63250
2/9/2019,68200
2/9/2019,108350
2/9/2019,23650
2/9/2019,140250
2/9/2019,5500
2/10/2019,33550
2/10/2019,121000
2/10/2019,212850
2/10/2019,75900
2/10/2019,68200
2/10/2019,110000
2/10/2019,64350
2/10/2019,160050
2/10/2019,34650
2/10/2019,254100
2/10/2019,97900
2/10/2019,99000
2/10/2019,101200
2/10/2019,70400
2/10/2019,35200
2/10/2019,132000
2/10/2019,129250
2/10/2019,96250
2/10/2019,37400
2/10/2019,22000
2/10/2019,58300
2/10/2019,231550
2/10/2019,136400
2/10/2019,150700
2/10/2019,129250
2/10/2019,22550
2/10/2019,66000
2/10/2019,44000
2/10/2019,67650
2/10/2019,36850
2/11/2019,42350
2/11/2019,19250
2/11/2019,40700
2/11/2019,136400
2/11/2019,92950
2/11/2019,51150
2/11/2019,72600
2/11/2019,88550
2/11/2019,409750
2/11/2019,133100
2/11/2019,25300
2/11/2019,72600
2/11/2019,141900
2/11/2019,41250
2/11/2019,108900
2/11/2019,53900
2/11/2019,99550
2/11/2019,83050
2/11/2019,72600
2/11/2019,20900
2/11/2019,102300
2/11/2019,48950
2/11/2019,96250
2/11/2019,272250
2/11/2019,88550
2/11/2019,71500
2/11/2019,39600
2/11/2019,100100
2/11/2019,89650
2/11/2019,111100
2/11/2019,61600
2/11/2019,97350
2/11/2019,104500
2/11/2019,166650
2/11/2019,34210
2/11/2019,77000
2/11/2019,158950
2/11/2019,79200
2/11/2019,121000
2/11/2019,11000
2/11/2019,22000
2/11/2019,110550
2/11/2019,217250
2/12/2019,8800
2/12/2019,122650
2/12/2019,1650
2/12/2019,29700
2/12/2019,79200
2/12/2019,50160
2/12/2019,36850
2/12/2019,23650
2/12/2019,33000
2/12/2019,19800
2/12/2019,79090
2/12/2019,40150
2/12/2019,117150
2/12/2019,113300
2/12/2019,101750
2/12/2019,124850
2/12/2019,176550
2/12/2019,144650
2/12/2019,91850
2/12/2019,22000
2/12/2019,164450
2/12/2019,94765
2/12/2019,34320
2/12/2019,696300
2/12/2019,257400
2/12/2019,123750
2/12/2019,47300
2/12/2019,92400
2/12/2019,74800
2/12/2019,52800
2/12/2019,149050
2/12/2019,19250
2/12/2019,134200
2/12/2019,83600
2/12/2019,48950
2/12/2019,229900
2/12/2019,33550
2/12/2019,28050
2/12/2019,141900
2/12/2019,215600
2/12/2019,23650
2/12/2019,193050
2/12/2019,47300
2/12/2019,305250
2/12/2019,21450
2/12/2019,218350
2/12/2019,33550
2/12/2019,54450
2/12/2019,42350
2/12/2019,78650
2/12/2019,39600
2/12/2019,50160
2/12/2019,67650
2/12/2019,15125
2/12/2019,52800
2/13/2019,61600
2/13/2019,44000
2/13/2019,112750
2/13/2019,134750
2/13/2019,143550
2/13/2019,44000
2/13/2019,42350
2/13/2019,220550
2/13/2019,79200
2/13/2019,39050
2/13/2019,22000
2/13/2019,208450
2/13/2019,46750
2/13/2019,86900
2/13/2019,55550
2/13/2019,557700
2/13/2019,22000
2/13/2019,66000
2/13/2019,53900
2/13/2019,19800
2/13/2019,56650
2/13/2019,8800
2/13/2019,184800
2/13/2019,87450
2/13/2019,127600
2/13/2019,80300
2/13/2019,166650
2/13/2019,136400
2/13/2019,23100
2/13/2019,143550
2/13/2019,152350
2/13/2019,180950
2/13/2019,138600
2/13/2019,44550
2/13/2019,86350
2/13/2019,22000
2/13/2019,38500
2/13/2019,47300
2/13/2019,57200
2/13/2019,47300
2/13/2019,283250
2/13/2019,78650
2/13/2019,329450
2/13/2019,34100
2/13/2019,10450
2/13/2019,25850
2/13/2019,19250
2/13/2019,260150
2/14/2019,19250
2/14/2019,103950
2/14/2019,40150
2/14/2019,46200
2/14/2019,82500
2/14/2019,83710
2/14/2019,37400
2/14/2019,107250
2/14/2019,187000
2/14/2019,20350
2/14/2019,134200
2/14/2019,86350
2/14/2019,378400
2/14/2019,167200
2/14/2019,19800
2/14/2019,177100
2/14/2019,101750
2/14/2019,136400
2/14/2019,70400
2/14/2019,53350
2/14/2019,790350
2/14/2019,62700
2/14/2019,25850
2/14/2019,56650
2/14/2019,185350
2/14/2019,182050
2/14/2019,67100
2/14/2019,19250
2/14/2019,209000
2/14/2019,70400
2/14/2019,104500
2/14/2019,30800
2/14/2019,34210
2/14/2019,113300
2/14/2019,25850
2/14/2019,62700
2/14/2019,130900
2/14/2019,24200
2/14/2019,123750
2/14/2019,153450
2/14/2019,33000
2/14/2019,22000
2/14/2019,106150
2/14/2019,92400
2/14/2019,16500
2/14/2019,11000
2/14/2019,25850
2/15/2019,35200
2/15/2019,8800
2/15/2019,19250
2/15/2019,19800
2/15/2019,55000
2/15/2019,170500
2/15/2019,52800
2/15/2019,39600
2/15/2019,38500
2/15/2019,27500
2/15/2019,70400
2/15/2019,48950
2/15/2019,48950
2/15/2019,264550
2/15/2019,85800
2/15/2019,194700
2/15/2019,67980
2/15/2019,142450
2/15/2019,74250
2/15/2019,44000
2/15/2019,111650
2/15/2019,38500
2/15/2019,136400
2/15/2019,75350
2/15/2019,132000
2/15/2019,113520
2/15/2019,48400
2/15/2019,47300
2/15/2019,107800
2/15/2019,144100
2/15/2019,82500
2/15/2019,115500
2/15/2019,29700
2/15/2019,45650
2/15/2019,22000
2/15/2019,134750
2/15/2019,11000
2/15/2019,83050
2/15/2019,114400
2/15/2019,113850
2/15/2019,9900
2/15/2019,37400
2/15/2019,15950
2/15/2019,12100
2/16/2019,71500
2/16/2019,31350
2/16/2019,125950
2/16/2019,47300
2/16/2019,22000
2/16/2019,71500
2/16/2019,29700
2/16/2019,38500
2/16/2019,65450
2/16/2019,145200
2/16/2019,29150
2/16/2019,387750
2/16/2019,91300
2/16/2019,47300
2/16/2019,106150
2/16/2019,80850
2/16/2019,114950
2/16/2019,154000
2/16/2019,136950
2/16/2019,41800
2/16/2019,35200
2/16/2019,41800
2/16/2019,25300
2/16/2019,201300
2/16/2019,156200
2/16/2019,155100
2/16/2019,52800
2/16/2019,22000
2/16/2019,74800
2/16/2019,242000
2/16/2019,179300
2/16/2019,90200
2/16/2019,116050
2/16/2019,159500
2/16/2019,60500
2/16/2019,90750
2/16/2019,114400
2/16/2019,34100
2/16/2019,89650
2/16/2019,133650
2/16/2019,20900
2/16/2019,33550
2/16/2019,19800
2/16/2019,33000
2/16/2019,168850
2/16/2019,172700
2/16/2019,81400
2/16/2019,44000
2/16/2019,91850
2/16/2019,63250
2/16/2019,100100
2/16/2019,69300
2/16/2019,127050
2/16/2019,52250
2/16/2019,48950
2/16/2019,113300
2/16/2019,5500
2/16/2019,21450
2/16/2019,94600
2/16/2019,5500
2/16/2019,154550
2/17/2019,153450
2/17/2019,99000
2/17/2019,129250
2/17/2019,3300
2/17/2019,129800
2/17/2019,85470
2/17/2019,135850
2/17/2019,157300
2/17/2019,38500
2/17/2019,227150
2/17/2019,115500
2/17/2019,19250
2/17/2019,55550
2/17/2019,145750
2/17/2019,174900
2/17/2019,158400
2/17/2019,99000
2/17/2019,44000
2/17/2019,83600
2/17/2019,204600
2/17/2019,89100
2/17/2019,19800
2/17/2019,86900
2/17/2019,187550
2/17/2019,29150
2/17/2019,52800
2/17/2019,97900
2/17/2019,219450
2/17/2019,10450
2/17/2019,77550
2/17/2019,34210
2/17/2019,109670
2/17/2019,23100
2/17/2019,34210
2/17/2019,92950
2/17/2019,11000
2/17/2019,117150
2/17/2019,8800
2/18/2019,22000
2/18/2019,63250
2/18/2019,61600
2/18/2019,37950
2/18/2019,75900
2/18/2019,103950
2/18/2019,19250
2/18/2019,104500
2/18/2019,195635
2/18/2019,41800
2/18/2019,145750
2/18/2019,44550
2/18/2019,350350
2/18/2019,206800
2/18/2019,218350
2/18/2019,101200
2/18/2019,115500
2/18/2019,211750
2/18/2019,24200
2/18/2019,38500
2/18/2019,55000
2/18/2019,92950
2/18/2019,81950
2/18/2019,207350
2/18/2019,28600
2/18/2019,33550
2/18/2019,42350
2/18/2019,116600
2/18/2019,202950
2/18/2019,28600
2/18/2019,80410
2/18/2019,127050
2/18/2019,38500
2/18/2019,80300
2/18/2019,25300
2/18/2019,39600
2/18/2019,60500
2/18/2019,348150
2/18/2019,226600
2/18/2019,77000
2/18/2019,80300
2/18/2019,47300
2/18/2019,22000
2/18/2019,25300
2/18/2019,105600
2/18/2019,110000
2/18/2019,50600
2/18/2019,96250
2/18/2019,219450
2/18/2019,94050
2/18/2019,110550
2/18/2019,69300
2/18/2019,119350
2/18/2019,46750
2/18/2019,40810
2/18/2019,107250
2/19/2019,8800
2/19/2019,107800
2/19/2019,33000
2/19/2019,100100
2/19/2019,77000
2/19/2019,202950
2/19/2019,52250
2/19/2019,205700
2/19/2019,173800
2/19/2019,201850
2/19/2019,48785
2/19/2019,36300
2/19/2019,29700
2/19/2019,134200
2/19/2019,76450
2/19/2019,22000
2/19/2019,38280
2/19/2019,46750
2/19/2019,41250
2/19/2019,11000
2/19/2019,69300
2/19/2019,366300
2/19/2019,125950
2/19/2019,163350
2/19/2019,48400
2/19/2019,11000
2/19/2019,107250
2/19/2019,68200
2/19/2019,102850
2/19/2019,42900
2/19/2019,86130
2/19/2019,97900
2/19/2019,13200
2/19/2019,195250
2/19/2019,60280
2/19/2019,31900
2/19/2019,17600
2/19/2019,72600
2/19/2019,47300
2/19/2019,9900
2/20/2019,82500
2/20/2019,89100
2/20/2019,30800
2/20/2019,69300
2/20/2019,34100
2/20/2019,11000
2/20/2019,49500
2/20/2019,62700
2/20/2019,19250
2/20/2019,47300
2/20/2019,244200
2/20/2019,98450
2/20/2019,63250
2/20/2019,22000
2/20/2019,202400
2/20/2019,66550
2/20/2019,90750
2/20/2019,67100
2/20/2019,99000
2/20/2019,143550
2/20/2019,62700
2/20/2019,26400
2/20/2019,125950
2/20/2019,235400
2/20/2019,25080
2/20/2019,147950
2/20/2019,193600
2/20/2019,78100
2/20/2019,169400
2/20/2019,47850
2/20/2019,85800
2/20/2019,103400
2/20/2019,82500
2/20/2019,71500
2/20/2019,73700
2/20/2019,76890
2/20/2019,66000
2/20/2019,71500
2/20/2019,55000
2/20/2019,34100
2/20/2019,29150
2/20/2019,35640
2/20/2019,19800
2/20/2019,121550
2/20/2019,25850
2/20/2019,30690
2/20/2019,50600
2/20/2019,60500
2/20/2019,78100
2/20/2019,4950
2/20/2019,19250
2/21/2019,118800
2/21/2019,33000
2/21/2019,34210
2/21/2019,57750
2/21/2019,22000
2/21/2019,210650
2/21/2019,89100
2/21/2019,374550
2/21/2019,145750
2/21/2019,25300
2/21/2019,116600
2/21/2019,123750
2/21/2019,19800
2/21/2019,66000
2/21/2019,139150
2/21/2019,187000
2/21/2019,87450
2/21/2019,108350
2/21/2019,85250
2/21/2019,168850
2/21/2019,49500
2/21/2019,34210
2/21/2019,94600
2/21/2019,60500
2/21/2019,70400
2/21/2019,11000
2/21/2019,68200
2/21/2019,22000
2/21/2019,237600
2/21/2019,53350
2/21/2019,50600
2/21/2019,143550
2/21/2019,61050
2/21/2019,74690
2/21/2019,121000
2/21/2019,34100
2/21/2019,35200
2/21/2019,178200
2/21/2019,23100
2/21/2019,44000
2/21/2019,84700
2/21/2019,95700
2/21/2019,20900
2/21/2019,226050
2/21/2019,103400
2/21/2019,115500
2/21/2019,262350
2/21/2019,86900
2/21/2019,61600
2/21/2019,42900
2/21/2019,174900
2/21/2019,135300
2/21/2019,62150
2/21/2019,51700
2/21/2019,28050
2/22/2019,39050
2/22/2019,31900
2/22/2019,103400
2/22/2019,97350
2/22/2019,34210
2/22/2019,56650
2/22/2019,119350
2/22/2019,87010
2/22/2019,68200
2/22/2019,50600
2/22/2019,164450
2/22/2019,19250
2/22/2019,61600
2/22/2019,44550
2/22/2019,96800
2/22/2019,19250
2/22/2019,53350
2/22/2019,55000
2/22/2019,78650
2/22/2019,188650
2/22/2019,434500
2/22/2019,62700
2/22/2019,233750
2/22/2019,75900
2/22/2019,114400
2/22/2019,49500
2/22/2019,499400
2/22/2019,19800
2/22/2019,9900
2/22/2019,80300
2/22/2019,182600
2/22/2019,119350
2/22/2019,12100
2/22/2019,96250
2/22/2019,24200
2/22/2019,29700
2/22/2019,136400
2/22/2019,94050
2/22/2019,9900
2/22/2019,25300
2/22/2019,44000
2/22/2019,156200
2/22/2019,70290
2/22/2019,124850
2/22/2019,59400
2/22/2019,73150
2/22/2019,88000
2/22/2019,180950
2/22/2019,45650
2/22/2019,37950
2/22/2019,96250
2/22/2019,105600
2/22/2019,85470
2/22/2019,86900
2/22/2019,177100
2/22/2019,6050
2/22/2019,12100
2/22/2019,36300
2/22/2019,19250
2/23/2019,50600
2/23/2019,88000
2/23/2019,57750
2/23/2019,42350
2/23/2019,19800
2/23/2019,144650
2/23/2019,141350
2/23/2019,77550
2/23/2019,155650
2/23/2019,79750
2/23/2019,22000
2/23/2019,65450
2/23/2019,277090
2/23/2019,94050
2/23/2019,84700
2/23/2019,24200
2/23/2019,168850
2/23/2019,33000
2/23/2019,89650
2/23/2019,140800
2/23/2019,126500
2/23/2019,38500
2/23/2019,125950
2/23/2019,140250
2/23/2019,58850
2/23/2019,126500
2/23/2019,129800
2/23/2019,181500
2/23/2019,29700
2/23/2019,106700
2/23/2019,97900
2/23/2019,136400
2/23/2019,198550
2/23/2019,69850
2/23/2019,69300
2/23/2019,25850
2/23/2019,105600
2/23/2019,34210
2/23/2019,168300
2/23/2019,110550
2/23/2019,327800
2/23/2019,49500
2/23/2019,33000
2/23/2019,23100
2/23/2019,84700
2/23/2019,34100
2/23/2019,28490
2/23/2019,21450
2/23/2019,40150
2/23/2019,97900
2/23/2019,50050
2/23/2019,12100
2/23/2019,47850
2/23/2019,90750
2/24/2019,19250
2/24/2019,119680
2/24/2019,30690
2/24/2019,20900
2/24/2019,89430
2/24/2019,124850
2/24/2019,183700
2/24/2019,113850
2/24/2019,30250
2/24/2019,139150
2/24/2019,22000
2/24/2019,83600
2/24/2019,108900
2/24/2019,132000
2/24/2019,50600
2/24/2019,138600
2/24/2019,61050
2/24/2019,68200
2/24/2019,29150
2/24/2019,54450
2/24/2019,127050
2/24/2019,206250
2/24/2019,84700
2/24/2019,194150
2/24/2019,239250
2/24/2019,170500
2/24/2019,153450
2/24/2019,50600
2/24/2019,226050
2/24/2019,89650
2/24/2019,112750
2/24/2019,25300
2/24/2019,73150
2/24/2019,232650
2/24/2019,135850
2/24/2019,292600
2/24/2019,118250
2/24/2019,112750
2/24/2019,34650
2/24/2019,153450
2/24/2019,19250
2/24/2019,8800
2/24/2019,115500
2/24/2019,69300
2/24/2019,16225
2/25/2019,25300
2/25/2019,94600
2/25/2019,133100
2/25/2019,47850
2/25/2019,71500
2/25/2019,37400
2/25/2019,59400
2/25/2019,19250
2/25/2019,90200
2/25/2019,1027400
2/25/2019,44000
2/25/2019,29700
2/25/2019,150150
2/25/2019,85250
2/25/2019,109450
2/25/2019,31350
2/25/2019,222200
2/25/2019,20900
2/25/2019,145200
2/25/2019,253000
2/25/2019,150700
2/25/2019,304700
2/25/2019,142450
2/25/2019,96800
2/25/2019,42900
2/25/2019,36300
2/25/2019,138600
2/25/2019,57750
2/25/2019,94050
2/25/2019,180400
2/25/2019,80300
2/25/2019,80300
2/25/2019,102850
2/25/2019,137500
2/25/2019,223850
2/25/2019,27500
2/25/2019,104500
2/25/2019,63250
2/25/2019,70400
2/25/2019,19250
2/25/2019,57750
2/25/2019,1650
2/25/2019,39050
2/25/2019,21450
2/25/2019,9900
2/25/2019,11000
2/25/2019,332200
2/25/2019,112200
2/25/2019,192500
2/25/2019,118250
2/25/2019,59950
2/25/2019,55000
2/25/2019,110550
2/25/2019,75900
2/25/2019,255750
2/25/2019,42900
2/25/2019,44000
2/25/2019,113850
2/25/2019,264550
2/26/2019,115500
2/26/2019,125950
2/26/2019,101750
2/26/2019,49500
2/26/2019,129800
2/26/2019,559900
2/26/2019,45650
2/26/2019,163900
2/26/2019,89650
2/26/2019,40810
2/26/2019,67100
2/26/2019,175450
2/26/2019,235400
2/26/2019,80850
2/26/2019,108350
2/26/2019,137500
2/26/2019,45650
2/26/2019,19250
2/26/2019,75350
2/26/2019,87450
2/26/2019,216150
2/26/2019,50050
2/26/2019,272800
2/26/2019,45100
2/26/2019,143550
2/26/2019,36300
2/26/2019,93500
2/26/2019,54450
2/26/2019,95150
2/26/2019,124850
2/26/2019,70400
2/26/2019,383900
2/26/2019,113850
2/26/2019,61600
2/26/2019,217250
2/26/2019,173250
2/26/2019,209550
2/26/2019,108900
2/26/2019,166100
2/26/2019,77000
2/26/2019,149600
2/26/2019,213400
2/26/2019,19800
2/26/2019,17600
2/26/2019,104500
2/26/2019,242550
2/26/2019,19250
2/26/2019,53350
2/26/2019,155100
2/26/2019,174350
2/26/2019,126500
2/26/2019,155650
2/26/2019,70950
2/26/2019,57200
2/27/2019,49500
2/27/2019,45430
2/27/2019,50600
2/27/2019,26400
2/27/2019,97350
2/27/2019,179300
2/27/2019,32890
2/27/2019,70400
2/27/2019,127600
2/27/2019,426800
2/27/2019,82500
2/27/2019,27500
2/27/2019,90750
2/27/2019,79200
2/27/2019,22000
2/27/2019,8800
2/27/2019,213950
2/27/2019,116050
2/27/2019,123750
2/27/2019,88550
2/27/2019,226050
2/27/2019,1924450
2/27/2019,25850
2/27/2019,115500
2/27/2019,185350
2/27/2019,246950
2/27/2019,100100
2/27/2019,161700
2/27/2019,37400
2/27/2019,221650
2/27/2019,51700
2/27/2019,65450
2/27/2019,139700
2/27/2019,41250
2/27/2019,64350
2/27/2019,119900
2/27/2019,128700
2/27/2019,294250
2/27/2019,91850
2/27/2019,63250
2/27/2019,114400
2/27/2019,57200
2/27/2019,46750
2/27/2019,75350
2/27/2019,118800
2/27/2019,5500
2/27/2019,60500
2/28/2019,267300
2/28/2019,82500
2/28/2019,102850
2/28/2019,57200
2/28/2019,58850
2/28/2019,59400
2/28/2019,129800
2/28/2019,53350
2/28/2019,279400
2/28/2019,90200
2/28/2019,278850
2/28/2019,380050
2/28/2019,110000
2/28/2019,74800
2/28/2019,55000
2/28/2019,154000
2/28/2019,61600
2/28/2019,9900
2/28/2019,480150
2/28/2019,72600
2/28/2019,232375
2/28/2019,90200
2/28/2019,188650
2/28/2019,11000
2/28/2019,129800
2/28/2019,30800
2/28/2019,44000
2/28/2019,62040
2/28/2019,33550
2/28/2019,46200
2/28/2019,173250
2/28/2019,97350
2/28/2019,151800
2/28/2019,88000
2/28/2019,19250
2/28/2019,37400
2/28/2019,40700
2/28/2019,111650
2/28/2019,231000
2/28/2019,92400
2/28/2019,91850
2/28/2019,155100
2/28/2019,170500
2/28/2019,92400
2/28/2019,111650
7/1/2019,39556
7/1/2019,29150
7/1/2019,165000
7/1/2019,44000
7/1/2019,110550
7/1/2019,140250
7/1/2019,240350
7/1/2019,22330
7/1/2019,42900
7/1/2019,138050
7/1/2019,33000
7/1/2019,30910
7/1/2019,116600
7/1/2019,50050
7/1/2019,92400
7/1/2019,175450
7/1/2019,150150
7/1/2019,433400
7/1/2019,64350
7/1/2019,149600
7/1/2019,70950
7/1/2019,91300
7/1/2019,41250
7/1/2019,123750
7/1/2019,144100
7/1/2019,59400
7/1/2019,46200
7/1/2019,108350
7/1/2019,107250
7/1/2019,193600
7/1/2019,33000
7/1/2019,69300
7/1/2019,77000
7/1/2019,137500
7/1/2019,99000
7/1/2019,94600
7/1/2019,202400
7/1/2019,66990
7/1/2019,147950
7/1/2019,73700
7/1/2019,9350
7/1/2019,178200
7/1/2019,160600
7/1/2019,28050
7/1/2019,110000
7/1/2019,254100
7/1/2019,129800
7/1/2019,100100
7/1/2019,36300
7/1/2019,52800
7/1/2019,58850
7/1/2019,247500
7/1/2019,348150
7/1/2019,66550
7/1/2019,124850
7/1/2019,287650
7/1/2019,40700
7/1/2019,9350
7/1/2019,104500
7/1/2019,165000
7/1/2019,51700
7/1/2019,97900
7/1/2019,52250
7/1/2019,27500
7/1/2019,85250
7/1/2019,243100
7/1/2019,37950
7/1/2019,121000
7/1/2019,127600
7/1/2019,119900
7/1/2019,39050
7/1/2019,170500
7/2/2019,57200
7/2/2019,93148
7/2/2019,39556
7/2/2019,13200
7/2/2019,155100
7/2/2019,90200
7/2/2019,243650
7/2/2019,212300
7/2/2019,89100
7/2/2019,195800
7/2/2019,198000
7/2/2019,103994
7/2/2019,63800
7/2/2019,110550
7/2/2019,59400
7/2/2019,31900
7/2/2019,275550
7/2/2019,22000
7/2/2019,61600
7/2/2019,19250
7/2/2019,22000
7/2/2019,86900
7/2/2019,64350
7/2/2019,368500
7/2/2019,138050
7/2/2019,202400
7/2/2019,73700
7/2/2019,310750
7/2/2019,195800
7/2/2019,30800
7/2/2019,22000
7/2/2019,34100
7/2/2019,72600
7/2/2019,226050
7/2/2019,84700
7/2/2019,19800
7/2/2019,19800
7/2/2019,29150
7/2/2019,237600
7/2/2019,40150
7/2/2019,86350
7/2/2019,101200
7/2/2019,68750
7/2/2019,18150
7/2/2019,151250
7/2/2019,94050
7/2/2019,112750
7/2/2019,154550
7/2/2019,77836
7/2/2019,78650
7/2/2019,94600
7/2/2019,46200
7/2/2019,11000
7/2/2019,48950
7/2/2019,81400
7/2/2019,147950
7/3/2019,55000
7/3/2019,259050
7/3/2019,11000
7/3/2019,109098
7/3/2019,163350
7/3/2019,190300
7/3/2019,52250
7/3/2019,230120
7/3/2019,43670
7/3/2019,108900
7/3/2019,63800
7/3/2019,168300
7/3/2019,124300
7/3/2019,130350
7/3/2019,305800
7/3/2019,48950
7/3/2019,60500
7/3/2019,140250
7/3/2019,42900
7/3/2019,100100
7/3/2019,78650
7/3/2019,26400
7/3/2019,169400
7/3/2019,110000
7/3/2019,126500
7/3/2019,81950
7/3/2019,90200
7/3/2019,19250
7/3/2019,35200
7/3/2019,36300
7/3/2019,123200
7/3/2019,29150
7/3/2019,9350
7/3/2019,111650
7/3/2019,68750
7/3/2019,29700
7/3/2019,51700
7/3/2019,25850
7/3/2019,46200
7/3/2019,141900
7/3/2019,153450
7/3/2019,74800
7/3/2019,147400
7/3/2019,23100
7/3/2019,90200
7/3/2019,224400
7/3/2019,99550
7/3/2019,136400
7/3/2019,125950
7/3/2019,97350
7/3/2019,150150
7/3/2019,79200
7/3/2019,51700
7/3/2019,37950
7/3/2019,240350
7/3/2019,129250
7/3/2019,151800
7/3/2019,22550
7/3/2019,72600
7/3/2019,127600
7/3/2019,11000
7/3/2019,142450
7/3/2019,80850
7/3/2019,125950
7/4/2019,44000
7/4/2019,29700
7/4/2019,72050
7/4/2019,55000
7/4/2019,202950
7/4/2019,91300
7/4/2019,69300
7/4/2019,124300
7/4/2019,134200
7/4/2019,71500
7/4/2019,118800
7/4/2019,114950
7/4/2019,108350
7/4/2019,189750
7/4/2019,496650
7/4/2019,25300
7/4/2019,67650
7/4/2019,53900
7/4/2019,210100
7/4/2019,79200
7/4/2019,114840
7/4/2019,122650
7/4/2019,58344
7/4/2019,84150
7/4/2019,91300
7/4/2019,78650
7/4/2019,160600
7/4/2019,285450
7/4/2019,24200
7/4/2019,530200
7/4/2019,73700
7/4/2019,110550
7/4/2019,116600
7/4/2019,69850
7/4/2019,51150
7/4/2019,56650
7/4/2019,91850
7/4/2019,111100
7/4/2019,81400
7/4/2019,77000
7/4/2019,20900
7/4/2019,62700
7/4/2019,22000
7/4/2019,331650
7/4/2019,63800
7/4/2019,101750
7/4/2019,69300
7/4/2019,44000
7/4/2019,92950
7/4/2019,43450
7/4/2019,93500
7/4/2019,42900
7/4/2019,51700
7/4/2019,169950
7/4/2019,127050
7/4/2019,117150
7/4/2019,48950
7/4/2019,75900
7/4/2019,76450
7/4/2019,168300
7/4/2019,34100
7/4/2019,102850
7/4/2019,253550
7/4/2019,70400
7/4/2019,61600
7/4/2019,9900
7/4/2019,33275
7/4/2019,49500
7/4/2019,5500
7/5/2019,101750
7/5/2019,35750
7/5/2019,52250
7/5/2019,110000
7/5/2019,86350
7/5/2019,96800
7/5/2019,19800
7/5/2019,22000
7/5/2019,153450
7/5/2019,122650
7/5/2019,63800
7/5/2019,44550
7/5/2019,171600
